,Unnamed: 0,YEAR,WEEK,ILITOTAL_Region 1,u10_Region 1,v10_Region 1,t2m_Region 1,tp_Region 1,ILITOTAL_Region 2,u10_Region 2,v10_Region 2,t2m_Region 2,tp_Region 2,ILITOTAL_Region 3,u10_Region 3,v10_Region 3,t2m_Region 3,tp_Region 3,ILITOTAL_Region 4,u10_Region 4,v10_Region 4,t2m_Region 4,tp_Region 4,ILITOTAL_Region 5,u10_Region 5,v10_Region 5,t2m_Region 5,tp_Region 5,ILITOTAL_Region 6,u10_Region 6,v10_Region 6,t2m_Region 6,tp_Region 6,ILITOTAL_Region 7,u10_Region 7,v10_Region 7,t2m_Region 7,tp_Region 7,ILITOTAL_Region 8,u10_Region 8,v10_Region 8,t2m_Region 8,tp_Region 8,ILITOTAL_Region 9,u10_Region 9,v10_Region 9,t2m_Region 9,tp_Region 9,ILITOTAL_Region 10,u10_Region 10,v10_Region 10,t2m_Region 10,tp_Region 10,RESIDENT_POPULATION_Region 1,RESIDENT_POPULATION_DENSITY_Region 1,RESIDENT_POPULATION_Region 2,RESIDENT_POPULATION_DENSITY_Region 2,RESIDENT_POPULATION_Region 3,RESIDENT_POPULATION_DENSITY_Region 3,RESIDENT_POPULATION_Region 4,RESIDENT_POPULATION_DENSITY_Region 4,RESIDENT_POPULATION_Region 5,RESIDENT_POPULATION_DENSITY_Region 5,RESIDENT_POPULATION_Region 6,RESIDENT_POPULATION_DENSITY_Region 6,RESIDENT_POPULATION_Region 7,RESIDENT_POPULATION_DENSITY_Region 7,RESIDENT_POPULATION_Region 8,RESIDENT_POPULATION_DENSITY_Region 8,RESIDENT_POPULATION_Region 9,RESIDENT_POPULATION_DENSITY_Region 9,RESIDENT_POPULATION_Region 10,RESIDENT_POPULATION_DENSITY_Region 10
279,279,2003,6,449,2.073598110738095,-0.537042220095238,268.8343761904762,0.0018176487411904,428,2.07287055,-0.2702257957142857,270.07478214285715,0.0015268505714285,563,1.550559741190476,-0.1262732194285714,272.9125354761905,0.0017933072142619,2144,0.8644161502040817,-0.0517621260408163,279.0197836734694,0.0018119270620408,1778,1.4874528966666667,-0.2477985784047619,266.80972047619053,0.0009848625166666,309,0.4617323431428571,0.2397458348571428,278.85519942857144,0.000733609,362,1.3470990521428572,-1.0699440269642857,270.3653921428571,0.0004350441428571,759,1.2078458685714286,-1.249965881190476,264.49396833333327,0.0008014124285714,944,-0.064955672,-0.8861131925,279.1503982142857,0.0003299249285714,46,0.11163413925,-0.32701070575,267.4498296428572,0.00066782025,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
280,280,2003,7,504,2.1086112938809523,-0.2078854654761904,261.3026061904761,0.0003816561190476,427,2.1692551785714285,-0.1955419985714285,264.172025,0.0003934805,602,1.795073825,0.0008965642142856,270.13276476190475,0.0013405269761904,2045,0.9795151957959184,0.5191139955714286,279.47995857142854,0.0019142048367346,1538,1.579160493095238,-0.551712452547619,263.2341261904762,0.0009373653095238,388,0.5587984016285714,0.7437398288571428,281.5068431428572,0.0012365465142857,232,0.5106546746428571,-0.497272386142857,271.8646542857143,0.0016050543928571,894,1.065808074285714,-0.1092192619999999,266.3207873809524,0.0004591987619047,976,-0.6785146579285715,-0.2321870039285713,281.0467807142857,0.0018513967763214,43,-0.2978196260714285,0.1113584632142857,268.79767142857145,0.0005910942857142,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
281,281,2003,8,395,0.3339642722857143,-0.4369057585714286,266.97695595238093,0.0018643003571428,339,-0.1383582735714285,-0.354736285,268.86447,0.0031212492142857,515,-0.4647351658809523,-0.4021785629047619,271.80585,0.0048727468809523,2052,-0.280845540367347,0.0575171156530612,280.519913877551,0.0049400424693877,1466,-0.0271858210714285,0.0030150801666666,268.2429569047619,0.0012327517142857,131,0.1950967850285714,-0.4902112851428571,280.7089111428571,0.0028456198,201,0.2900772228571429,0.0978876021428571,272.5869078571429,0.0005839499642857,937,1.3155977386666666,0.5248811042619047,268.55069166666664,0.0005087157380952,1140,-0.34470537275,-0.46327207475,281.4349592857143,0.0006634671428571,52,0.803214965,0.6799745757142857,267.73649,0.0019294820714285,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
282,282,2003,9,337,0.740636055357143,-0.3183507481904762,265.77721976190475,0.001421225817619,258,0.2996318392857143,-0.2752690621428571,268.4081421428572,0.0015138278571428,441,0.238030536095238,-0.2303274373809523,272.4139447619048,0.0019812564523809,1202,-0.0376694752653061,-0.5137710009387755,279.86582,0.0024715037755102,1094,0.4225469425952381,-0.5219276766666667,264.3320388095238,0.0006425789095238,130,-0.0633617369714285,-0.3761736145714285,276.51894085714287,0.0011950704,229,0.0276625284642857,-0.5129425517857142,266.4245717857143,0.0005660332178571,770,0.6466054759761904,-0.126741877547619,262.6063345238095,0.0005727968571428,1109,-0.5693782246428573,0.1322369296785714,280.0466307142857,0.0013539650357142,36,-0.40750551475,-0.3543767328928572,266.3464660714286,0.0004818311071428,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
283,283,2003,10,291,1.1790454940952382,0.207442784047619,267.4415054761905,0.0012821467619047,137,0.6993030478571429,0.018213675,269.83278,0.0013923966428571,276,0.3915104627142856,0.0443715470952381,274.6923133333333,0.0013890974999999,998,-0.0211065316530612,0.1116430191836734,283.3361659183674,0.0028024711632653,877,0.5375656083333333,-0.1440577259523809,266.65161166666667,0.0008170421428571,191,0.4013836469428571,0.2226711701428571,281.20654885714293,0.0005661084571428,138,0.2364149030357143,-0.2380582303571428,270.3475996428572,0.0004117522857142,692,1.2310572609285717,0.1925939241666666,264.30190571428574,0.0007880539285714,808,0.1318208677499999,0.1406050233571428,280.4800553571429,0.0004522242857142,42,1.3616751150000002,0.5243424065,269.4535857142857,0.00191242825,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
284,284,2003,11,249,1.9316767772619048,0.1433321805,268.0633376190476,0.0003770972642857,215,1.5696150358571428,0.1346939742857142,270.7992828571429,0.0005510501428571,302,0.7299060010238095,0.1389715992857143,276.4866280952381,0.0005268575673809,726,-0.2186553384285714,-0.2482344213469387,285.54620979591834,0.0010316027161224,656,0.9612476420476193,0.3300643076904762,270.14727523809523,0.0006133303571428,110,-0.3444551914857142,0.2895653508571428,286.54677171428574,0.000439955,129,0.0396890207142857,0.9989655853571427,276.33867107142856,0.0003904430928571,540,1.252234463333333,1.1598465323095235,273.0645209523809,0.0002426859507142,847,0.3180763309285714,0.7111887513928572,286.10222,0.0008531938928571,36,0.3987029908214285,1.095807646428571,271.6837964285714,0.0021134848571428,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
285,285,2003,12,119,0.0719609795238095,0.2339209873809523,276.37387333333334,0.0018482570388095,195,-0.4114379564285714,0.38644128,279.6047571428571,0.0019158085714285,246,-0.7185236504761905,0.3782883240238095,283.22979404761907,0.0017586449523809,716,-0.407046191632653,0.4806249806734692,288.1438551020408,0.0031950883469387,580,-0.6848381477142856,0.1913567071190475,280.9327673809524,0.001169777,71,1.0812910805714284,0.4030789575142857,285.99859542857143,0.0015893188857142,110,-0.5727094800000001,-0.4592625607142857,283.24526142857144,0.0021094778571428,375,0.4193636335,-0.9550517440238094,274.92202261904765,0.0017897516499999,545,0.1595806182142856,-0.6308156871428571,282.8653589285714,0.00104658825,30,0.5195203721428572,0.4852523632142856,271.011455,0.0018646970714285,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
286,286,2003,13,92,0.6009661815238094,0.9574647042857144,278.86142023809526,0.0009252158809523,161,0.4799084485714285,1.106076905857143,281.2058307142857,0.0007697714285714,202,0.1946749837857142,1.0277405376190478,284.41431190476186,0.0004798336285714,676,0.0396512533673469,0.4839318773469388,288.6025128571428,0.0007593777755102,368,0.8816666009523808,0.4904358624285714,280.3250766666667,0.0015555545,53,0.7169934325142858,0.0449850966285714,286.2924611428572,0.0007414377714285,101,1.2484296874285714,-0.7253725778571427,281.9474564285714,0.0009908653571428,324,1.7765969562857142,-0.9547702317857142,274.0849333333333,0.0008504503809523,437,0.0525449007142856,-0.5549147657142857,285.1394271428572,0.0007027285357142,25,0.8116763148214285,0.3325578321785714,270.88336964285713,0.0014075558214285,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
287,287,2003,14,75,0.1318042503809523,-0.910956958690476,272.9724085714286,0.0034224417380952,158,-0.0632260447857142,-0.6240397987142857,276.0853392857143,0.0025471185714285,162,1.353602924547619,0.1296876935714285,282.6788061904762,0.0017987739523809,518,1.7262090920408164,0.9550607651632652,286.8753606122449,0.0011333950204081,379,0.2108198491666667,0.0753519299999999,277.8384738095238,0.0015697241190476,51,1.326627480857143,2.149173775714286,287.8121768571429,0.0002690517142857,89,1.3928645603571428,1.1985320678571432,284.01039,0.0003789563571428,251,0.5146577773809523,0.7240347217857143,275.7408888095238,0.0006515798809523,339,0.5372564335714285,1.0064919839285713,284.8069839285714,0.00111576725,6,0.7717023607142858,0.796235765,272.38768285714286,0.0013951191428571,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
288,288,2003,15,56,-0.5035742699285713,-1.3087130491666663,273.4086492857143,0.001695395095238,149,-1.0341348285714285,-1.617930041428571,275.3244707142857,0.0014764779999999,173,-1.1674343238095235,-1.734861641285714,279.03611547619045,0.0034755722142857,572,0.0606137674285714,-1.074103753877551,285.52418346938776,0.0053307611020408,270,-1.1170478964285715,-1.1864075314285716,276.50258428571425,0.0010423160415547,47,0.2665664618285714,-0.4279714544,286.6354451428572,0.0014646962285714,82,-0.7374347299642857,-0.3174496064285715,279.2315285714286,0.0012044392857142,207,-0.0431255053095238,1.2157920419285713,278.3031778571429,0.0003337597453666,519,-0.4952551441785715,0.4081689316071428,286.43039678571427,0.0007764424285714,7,-0.1487506017857143,0.6636454832857144,274.6626453571428,0.00104927075,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
289,289,2003,16,57,0.2749067924761905,-0.0973581335,278.6344566666667,0.0001583726428571,88,-0.3469895085714285,0.1761903147857142,281.8811221428572,0.0002002352857142,135,-0.5587480603333334,0.3554750578571428,285.5132411904762,0.0004741702261904,419,-0.2604524203673469,0.9627258806122446,291.2129036734694,0.0009900235253061,233,-1.206830613095238,1.373885081547619,283.92405,0.001760337595238,43,1.2025325937714286,2.4002460628571427,292.2130891428571,0.0004230365983742,83,-0.3595909408928571,2.1316619628571427,288.7653707142857,0.0017996137499999,121,0.1187732702857143,0.3674858674999999,280.7867178571429,0.001148715595238,275,-0.3200596989285716,0.5379416378571428,283.9871457142857,0.0017216938928571,13,0.54091240475,0.5479825996785714,275.4336739285714,0.0013351894642857,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
290,290,2003,17,51,0.0396371173095238,0.1596704924285714,279.62140023809525,0.0011958731666666,78,0.3808090371428572,-0.175489744,281.73782857142857,0.001522084,174,0.515006375952381,-0.2396127673333333,284.7314916666667,0.0012429351904761,479,0.2798650291020407,0.2410448256122448,289.7505430612245,0.0023309109387755,222,-0.202013532,-0.4482671316666667,282.26299785714286,0.0013727981666666,29,0.3985453504857143,0.6168353924857144,290.38895285714284,0.0015669315142857,83,-0.6418005696428573,0.0991723932142857,285.1031017857143,0.0018118018928571,84,-0.5934413472619048,1.2544822688095238,281.5699769047619,0.0007822704285714,235,-0.1483152242857142,0.6527630921428571,285.2319935714286,0.00146927675,10,0.0440572067857143,0.4224322428214285,277.4377457142857,0.0014162435714285,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
291,291,2003,18,48,0.7915167523095238,-0.1326954163809524,283.79349142857143,0.0014022130238095,66,0.6362198205,-0.1172052735714285,286.0928642857143,0.0010654479285714,122,0.428315425,0.057588413,289.2926009523809,0.0005142874523809,341,-0.0119811181632653,0.4087795580612244,293.17234163265306,0.0003676503061224,130,-0.1111299722857142,-0.0583395583333333,285.13680666666664,0.0012202621071428,23,0.2558515730285714,1.6268662928571431,294.04067085714286,0.0003306942657142,84,-1.2854916596785717,0.4386608400357142,288.23819428571426,0.0022653996428571,54,-0.0118361220714285,0.6422916491428571,281.148725,0.000862933547619,204,0.3430134798928571,1.0115725655714285,286.7362946428572,0.000883335895,3,0.0861122575,0.2310748113571428,278.0003025,0.0007005536785714,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
292,292,2003,19,48,0.0940743833333333,-0.0878850296666666,283.42438500000003,0.0010368117380952,51,-0.4333907855714285,0.4105425957142856,285.20799857142856,0.0013778185,156,-0.1707197162380952,0.810399660857143,288.2175807142857,0.0023039137380952,361,0.6548761204081632,2.023718610938776,295.8105867346939,0.0033857313061224,117,-1.184856347785714,0.8849943428809525,286.5262140476191,0.0042322504047619,15,1.4068520957142856,2.682579341885714,295.95023542857143,0.0014634683714285,60,-0.1857271660357142,0.5940847219285713,288.8648525,0.0040974409285714,20,0.5669455751904761,-0.2594168689047619,279.8228938095238,0.0023788698571428,175,0.7109315592857142,0.3862886436785714,285.75901714285715,0.0011119270357142,2,0.4957439746428571,-0.2964471129642856,276.8545210714286,0.0011604276785714,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
293,293,2003,20,31,-0.6237821761904762,-0.1239717304761904,282.78406476190474,0.0017852877857142,98,0.10300236,0.2220895407142857,284.8611321428572,0.0014673310714285,119,0.7164773773809524,0.1402594400714285,287.86125428571427,0.002067583047619,162,0.9714984893877552,0.6093438029387755,293.9114228571429,0.0022302138571428,141,0.6335795990476192,-0.4533535741190476,286.317035952381,0.0025614106666666,7,0.0898202728571428,0.8502874137142857,295.1888674285714,0.00237678922,82,0.1803329439285714,-0.2646843521428571,288.5929371428571,0.0022523173928571,13,0.4395582656904762,0.5227629292142858,283.9675938095238,0.0007491644285714,180,-0.2848915308571428,0.2252024445357142,290.92091571428574,0.0005133530357142,3,1.147494142642857,0.3293149869999999,278.94121392857147,0.0007858686071428,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
294,294,2003,21,13,-0.4990195852380952,-0.4207830571904762,285.55289619047613,0.0007307949523809,74,-1.166406734642857,-0.1896898745,285.6806542857143,0.0015999150657142,86,-1.0675954596666666,-0.1648224411190476,286.4213219047619,0.0025069958571428,261,-0.9658694643877548,-0.4037263681020408,292.4222602040816,0.0037359457142857,72,-0.9500838023809524,-0.3036199122857143,286.51265357142853,0.001315275,17,-0.8287620682857142,-0.0062011571428571,294.712322,0.0007007302,33,-1.05797897,-0.0628856428571428,289.01032785714284,0.0012991545357142,3,0.3326111804523808,-0.0367419046428571,285.2465126190476,0.0008121485,170,-0.6123848695357142,-0.1530461040357142,293.9433814285714,0.0003633661857142,11,0.3840053451785714,0.0302641492142857,282.0176089285714,0.0003794157857142,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
295,295,2003,22,13,0.1876178614285714,-0.0734505958333333,285.805984047619,0.0022769713095238,101,0.2695930000714286,0.1351134442857142,286.95386,0.0035359767142857,84,0.4707505129285714,0.2411489333333333,288.5125492857143,0.0032992756190476,168,1.1935547611428572,-0.2374861850816326,293.412236122449,0.0008131105714285,60,0.5832741930952381,-1.2051102853095237,288.1345454761905,0.0013408751912214,16,-0.1560474768571428,0.3276274390857143,295.868302,0.0007939184571428,55,0.0046743661071428,-0.3790635564285715,292.16772035714285,0.0005591007142857,3,-0.0601293393571428,0.5555745898809524,291.5925771428571,0.0002782266904761,138,-0.2051800008928571,0.6143397682142857,296.7677917857143,0.0001738893928571,3,0.4581843588214285,0.1801991203571428,286.2844046428572,0.0007202985,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
296,296,2003,23,5,0.920069619190476,-0.6006185026428572,286.8444385714285,0.0027967720599999,62,0.5841263628571429,-0.534847603,286.9774592857143,0.0039149089285714,75,0.7850343669047618,-0.2566513864285715,288.64937,0.0032969007197619,170,-0.0053627001428571,0.2354827322244897,293.9831612244898,0.0036672187346938,60,-0.2007868052380952,-0.1804156706428571,287.6740966666667,0.0013469539047619,13,-0.5088979482857143,0.0140235727428571,295.89011828571427,0.0023420210857142,34,-0.2343257896428571,-0.3087697838571429,289.3740789285714,0.0026192194285714,3,0.8358647181666666,-0.9952817364523808,287.15687761904763,0.001026257595238,138,0.4212578074999999,-0.15634451825,296.8091046428571,0.0005914258214285,3,0.3095852985,-0.4988090582499999,287.1983971428572,0.0003542511214285,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
297,297,2003,24,7,0.0195856242857142,0.4733758450714285,288.72258380952377,0.0025375717857142,67,0.3162689735714286,0.7545494435714286,291.25131571428574,0.0033390105714285,109,0.7267760297857143,1.0746808202857143,293.9126614285714,0.001942234,229,0.8363835339795919,1.3943979954285717,296.7873516326531,0.0023613891428571,55,0.2046803824285714,0.3851875483333333,290.7267888095238,0.0026302705,11,0.3933067139999999,1.4063448749999998,296.96155885714285,0.0019633846857142,29,0.2377625391785714,0.4525092718928571,293.16738071428574,0.00198936525,0,0.3218179974047619,0.5002303169761905,289.64329833333335,0.0007480420714285,112,0.2697358078571429,0.5438939928571428,295.42985892857143,0.0005335687271071,1,0.9009871935714286,0.0781332140357142,287.61347107142853,0.0004028096428571,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
298,298,2003,25,17,0.0781924233095238,-0.1690727365238095,288.93943547619045,0.0006618785214285,48,-0.6356545699999999,-0.3448458035714286,289.86145357142857,0.0026842245714285,71,-0.4059341203571429,-0.3610534159047618,291.6117947619047,0.003136547,146,0.0221843556122449,-0.0495211033877551,296.33576204081635,0.0023572617142857,31,-0.7288124275,-0.5086405080714286,292.2531897619048,0.0005761578571428,8,-0.912885206,0.5731025019714286,296.625466,0.0014700521142857,23,-1.3191481725,1.0756836923214284,295.0834639285714,0.0006795035714285,1,-0.5545967676190477,1.6335683826666665,292.6653107142857,0.0005851812142857,78,-0.4003658686071428,0.5854683623214285,296.2567725,0.0005406741785714,0,0.6465065671428571,-0.1654525664642857,287.9329914285714,0.0006128657821428,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
299,299,2003,26,10,0.7212891709523809,-0.3632072176190477,294.8848797619048,0.0015527143333333,33,1.4803160314285717,-0.626867633,295.2690457142857,0.0007825050714285,84,1.2419268879285712,-0.7795389860714286,295.6750926190477,0.000369117335,112,-0.1391735248163265,0.355073764755102,297.3555742857143,0.0006964539204081,46,1.0672977882380954,1.6624460938095238,294.10771142857146,0.0015537578969047,18,-0.6092092242857143,1.7246176077142856,298.486298,0.0011863578285714,22,0.5950612627142857,2.2468720025,296.29424178571423,0.0020121966785714,0,1.159169927214286,-0.5046881195238094,288.6017611904762,0.0016778965238095,115,-0.300954662142857,-0.2707050470714286,295.0340914285714,0.0006343008571428,1,0.739515102,-0.3564291272857143,287.41523,0.0004918908035714,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
300,300,2003,27,7,1.264317593333333,0.9189925076190476,294.7045585714286,0.0005934095238095,29,1.0971648892857142,0.7428905792857143,295.5227892857143,0.0009214193571428,66,0.5432220838095239,0.5309699847619048,296.05394,0.0018625931428571,62,0.099438206122449,0.9191660133265306,297.2498046938776,0.0037104562040816,37,1.0727690766666669,1.1058403795714289,295.91023119047617,0.0008877718809523,6,-0.5536625873714286,1.317990525457143,298.9198474285714,0.0012963213142857,18,-0.2888814473214286,1.8974504704285715,298.37951428571427,0.0011015729642857,4,0.4761551064285714,0.9409044804047618,295.2194819047619,0.0003243732811904,89,0.2230716282142856,0.2142196679285714,298.1391932142857,0.000579979,0,1.1348938789285714,0.3104986411785714,290.1367939285714,0.0005250586071428,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
301,301,2003,28,8,0.6482051392857143,0.3177102263809524,294.1550871428572,0.0012167508571428,50,1.0229445564285715,0.5552332757142857,295.4546257142857,0.0021565057142857,82,1.5455012464285711,0.6959673336904761,297.2267692857143,0.0020547172619047,119,1.3666597790612245,1.1617059520408162,298.99477591836734,0.0008830830204081,41,1.392897467,0.2405067805952381,294.6480502380952,0.0031047417619047,8,0.0098777334,2.1560758513142857,299.9109122857143,0.0006797564285714,25,0.5912148767857144,1.0782755910714286,298.70020821428574,0.0019306788571428,0,0.3373557991190476,-0.2273293116666666,294.94197833333334,0.0006744720999999,107,-0.0946592232142857,0.1338019023928571,299.27626464285714,0.0005628269992857,1,1.1055217637142856,0.0997824911071428,292.04278785714286,0.0002530081607142,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
302,302,2003,29,7,1.0645089682857145,0.8317014353809524,293.15402761904755,0.0008569733333333,36,0.9049259435714286,0.3256843178571428,294.19995000000006,0.0008255958571428,47,0.3494248237619048,0.2110491514761905,295.55354809523806,0.001193925095238,146,0.4094703845714285,0.6439004709183672,298.4047089795918,0.0016804150204081,25,0.4448444802619047,0.3885265371666666,294.84845119047617,0.0011126901428571,11,-0.1800753415714286,1.7182296531714285,301.2853985714286,0.0004937248857142,23,-0.7514809064285715,1.487315870357143,300.1972939285714,0.0005161791785714,0,-0.1520674988571428,0.7950761944761906,298.462859047619,0.0001686994285714,69,-0.3549658492857142,0.2574161208571427,300.5738514285714,0.0004782905071428,1,1.133683364642857,-0.0142345974285714,292.35956,0.0004223653571428,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
303,303,2003,30,9,1.155997756904762,1.692238248190476,293.94731547619045,0.0029773374047619,55,1.050351939285714,1.31762726,294.79617357142854,0.0027684267142857,48,0.899707205357143,1.339333239595238,295.9788035714285,0.0015808463190476,178,0.4093969331836735,0.6594712709387754,297.54358959183674,0.0018420007346938,28,0.7266635766428572,0.2897030821428571,294.4052619047619,0.0014336856111904,9,-0.2125878480571428,1.395234485142857,300.7892774285714,0.0006684994857142,16,-0.2209496619642856,1.2874444121428572,298.6488696428572,0.0005784077357142,1,0.0291576572619047,0.156454042547619,298.10913000000005,0.0002208641428571,74,-0.3847315791071428,0.3238549887499999,300.1943046428572,0.0009364538571428,2,1.0534035321428572,0.0668596801071428,294.5665067857143,0.0004441601785714,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
304,304,2003,31,9,0.647687840952381,0.629436467952381,293.3124826190476,0.0019747065619047,39,0.2816196989285714,0.5721720992857143,294.85585000000003,0.001835913,53,0.1089856619047618,0.6122313227142858,295.89982095238094,0.0023504016666666,107,0.6159671711632653,0.8303970729183673,298.3131275510204,0.0018021288571428,47,0.6376760845238095,0.4435384609761905,295.33786928571425,0.0014544406190476,3,0.0513294873714285,1.3959975612857145,300.478912,0.0007436302,22,-0.1520988317857143,0.3173779928571428,298.6148378571429,0.0010277720357142,3,-0.0199799402619047,-0.3069786211428571,295.91766404761904,0.0003223234047619,77,-0.5975247989642857,0.1533608165357143,298.0424335714286,0.0009875464642857,1,0.9227184796428572,0.0067304226428571,293.63757142857145,0.0004613017857142,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
305,305,2003,32,15,-0.1534297664285714,1.474435484095238,294.6589692857143,0.0043870751428571,39,-0.0363912445714285,1.118861215,295.3432564285714,0.003087696,66,-0.0088942589523809,1.0295900515714285,295.60056000000003,0.0021798311428571,154,0.5355596203265306,0.3977342656530612,297.46545571428567,0.0022780376122448,50,-0.041043692095238,-1.1140571101190475,294.65367952380944,0.001056329047619,13,-0.0729846990857142,0.7107062425714286,301.5821354285714,0.0005275019714285,20,-1.101510220357143,-0.1400414442857143,298.05641285714285,0.0005113862142857,0,-0.6079480686666666,0.9651635847380952,295.95056309523807,0.0005395950238095,86,-0.1611382214285715,0.5291403310714285,297.2767896428571,0.0010877801428571,0,0.7587814396785715,0.3501713626071429,290.6787410714286,0.000505149,15116205,495.8500000000001,29490243,845.85,31284526,2167.9833333333336,45671955,144.92857142857144,53075027,177.91666666666666,42891661,70.5,14244666,52.0,12372167,21.950000000000003,51249610,142.87499999999997,14515034,45.900000000000006
